network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,is_anycast
121.55.64.0/18,1835841,1835841,,0,0,
121.55.128.0/18,1835841,1835841,,0,0,
121.55.192.0/18,4043988,4043988,,0,0,
121.56.0.0/15,1814991,1814991,,0,0,
121.58.0.0/17,1814991,1814991,,0,0,
121.58.128.0/21,1861060,1861060,,0,0,
121.58.136.0/21,1814991,1814991,,0,0,
121.58.144.0/20,1814991,1814991,,0,0,
121.58.160.0/21,1814991,1814991,,0,0,
121.58.168.0/21,1269750,1269750,,0,0,
121.58.176.0/21,1861060,1861060,,0,0,
121.58.184.0/21,1643084,1643084,,0,0,
121.58.192.0/18,1694008,1694008,,0,0,
121.59.0.0/19,1814991,1814991,,0,0,
121.59.32.0/24,1814991,1814991,,0,0,
121.59.33.0/24,1880251,1814991,,0,0,
121.59.34.0/24,1861060,1814991,,0,0,
121.59.35.0/24,1814991,1814991,,0,0,
121.59.36.0/22,1814991,1814991,,0,0,
121.59.40.0/21,1814991,1814991,,0,0,
121.59.48.0/20,1814991,1814991,,0,0,
121.59.64.0/19,1814991,1814991,,0,0,
121.59.96.0/20,1814991,1814991,,0,0,
121.59.112.0/21,1814991,1814991,,0,0,
121.59.120.0/23,1814991,1814991,,0,0,
121.59.122.0/24,1880251,1814991,,0,0,
121.59.123.0/24,1814991,1814991,,0,0,
121.59.124.0/24,1880251,1814991,,0,0,
121.59.125.0/24,1814991,1814991,,0,0,
121.59.126.0/23,1814991,1814991,,0,0,
121.59.128.0/21,1814991,1814991,,0,0,
121.59.136.0/22,1814991,1814991,,0,0,
121.59.140.0/24,1861060,1814991,,0,0,
121.59.141.0/24,1814991,1814991,,0,0,
121.59.142.0/23,1814991,1814991,,0,0,
121.59.144.0/20,1814991,1814991,,0,0,
121.59.160.0/19,1814991,1814991,,0,0,
121.59.192.0/18,1814991,1814991,,0,0,
121.60.0.0/14,1814991,1814991,,0,0,
121.64.0.0/14,1835841,1835841,,0,0,
121.68.0.0/14,1814991,1814991,,0,0,
121.72.0.0/14,2186224,2186224,,0,0,
121.76.0.0/15,1814991,1814991,,0,0,
121.78.0.0/16,1835841,1835841,,0,0,
121.79.0.0/17,2077456,2077456,,0,0,
121.79.128.0/18,1814991,1814991,,0,0,
121.79.192.0/18,2186224,2186224,,0,0,
121.80.0.0/13,1861060,1861060,,0,0,
121.88.0.0/16,1835841,1835841,,0,0,
121.89.0.0/16,1814991,1814991,,0,0,
121.90.0.0/16,2186224,2077456,,0,0,
121.91.0.0/19,6252001,6252001,,0,0,
121.91.32.0/19,1168579,1168579,,0,0,
121.91.64.0/20,6252001,6252001,,0,0,
121.91.80.0/21,2635167,6252001,,0,0,
121.91.88.0/21,1819730,1819730,,0,0,
121.91.96.0/23,2077456,2077456,,0,0,
121.91.98.0/23,6252001,6252001,,0,0,
121.91.100.0/22,6252001,6252001,,0,0,
121.91.104.0/21,1814991,1814991,,0,0,
121.91.112.0/20,6252001,6252001,,0,0,
121.91.128.0/21,6252001,6252001,,0,0,
121.91.136.0/21,1819730,1819730,,0,0,
121.91.144.0/21,6252001,6252001,,0,0,
121.91.152.0/21,953987,1880251,,0,0,
121.91.160.0/21,6252001,6252001,,0,0,
121.91.168.0/21,1819730,1880251,,0,0,
121.91.176.0/20,1814991,6252001,,0,0,
121.91.192.0/22,6252001,6252001,,0,0,
121.91.196.0/23,6252001,6252001,,0,0,
121.91.198.0/24,6252001,6252001,,0,0,
121.91.199.0/24,2077456,2077456,,0,0,
121.91.200.0/21,1605651,1880251,,0,0,
121.91.208.0/20,6252001,6252001,,0,0,
121.91.224.0/23,6252001,6252001,,0,0,
121.91.226.0/23,1819730,6252001,,0,0,
121.91.228.0/22,6252001,6252001,,0,0,
121.91.232.0/21,6252001,6252001,,0,0,
121.91.240.0/20,6252001,6252001,,0,0,
121.92.0.0/16,1861060,1861060,,0,0,
121.93.0.0/17,6252001,6252001,,0,0,
121.93.128.0/18,6252001,6252001,,0,0,
121.93.192.0/18,1861060,1861060,,0,0,
121.94.0.0/18,6252001,6252001,,0,0,
121.94.64.0/18,1861060,1861060,,0,0,
121.94.128.0/17,1861060,1861060,,0,0,
121.95.0.0/18,6252001,6252001,,0,0,
121.95.64.0/18,1861060,1861060,,0,0,
121.95.128.0/17,6252001,6252001,,0,0,
121.96.0.0/15,1694008,1694008,,0,0,
121.98.0.0/15,2186224,2186224,,0,0,
121.100.0.0/21,1643084,1643084,,0,0,
121.100.8.0/21,1861060,1861060,,0,0,
121.100.16.0/20,1643084,1643084,,0,0,
121.100.32.0/22,1880251,1880251,,0,0,
121.100.36.0/23,1880251,1880251,,0,0,
121.100.38.0/24,1880251,1880251,,0,0,
121.100.39.0/26,1880251,1880251,,0,0,
121.100.39.64/26,6255147,1880251,,0,0,
121.100.39.128/25,1880251,1880251,,0,0,
121.100.40.0/21,1880251,1880251,,0,0,
121.100.48.0/21,1149361,1149361,,0,0,
121.100.56.0/21,1861060,1861060,,0,0,
121.100.64.0/18,1835841,1835841,,0,0,
121.100.128.0/17,1814991,1814991,,0,0,
121.101.0.0/18,1814991,1814991,,0,0,
121.101.64.0/18,1861060,1861060,,0,0,
121.101.128.0/21,1643084,1643084,,0,0,
121.101.136.0/21,2077456,2077456,,0,0,
121.101.144.0/20,6252001,6252001,,0,0,
121.101.160.0/21,2077456,2077456,,0,0,
121.101.168.0/21,1819730,1819730,,0,0,
121.101.176.0/21,2029969,2029969,,0,0,
121.101.184.0/21,1643084,1643084,,0,0,
121.101.192.0/20,1835841,1835841,,0,0,
121.101.208.0/20,1814991,1814991,,0,0,
121.101.224.0/19,1835841,1835841,,0,0,
121.102.0.0/15,1861060,1861060,,0,0,
121.104.0.0/13,1861060,1861060,,0,0,
121.112.0.0/14,1861060,1861060,,0,0,
121.116.0.0/15,1861060,1861060,,0,0,
121.118.0.0/16,1861060,1861060,,0,0,
121.119.0.0/17,1861060,1861060,,0,0,
121.119.128.0/18,1861060,1861060,,0,0,
121.119.192.0/20,1861060,1861060,,0,0,
121.119.208.0/22,1861060,1861060,,0,0,
121.119.212.0/23,1861060,1861060,,0,0,
121.119.214.0/24,1861060,1861060,,0,0,
121.119.215.0/24,1861060,1861060,6252001,0,0,
121.119.216.0/21,1861060,1861060,,0,0,
121.119.224.0/19,1861060,1861060,,0,0,
121.120.0.0/14,1733045,1733045,,0,0,
121.124.0.0/15,1835841,1835841,,0,0,
121.126.0.0/16,1835841,1835841,,0,0,
121.127.0.0/19,1694008,1694008,,0,0,
121.127.32.0/24,2077456,2077456,,0,0,
121.127.33.0/24,3582678,3582678,,0,0,
121.127.34.0/24,6252001,6252001,,0,0,
121.127.35.0/24,2077456,2077456,,0,0,
121.127.36.0/24,732800,732800,,0,0,
121.127.37.0/24,2017370,798544,,0,0,
121.127.38.0/24,3077311,3077311,,0,0,
121.127.39.0/24,6252001,6252001,,0,0,
121.127.40.0/23,6252001,2635167,,0,0,
121.127.42.0/24,6252001,2635167,,0,0,
121.127.43.0/24,3996063,2635167,,0,0,
121.127.44.0/24,6252001,2635167,,0,0,
121.127.45.0/24,2623032,2635167,,0,0,
121.127.46.0/24,2661886,2635167,,0,0,
121.127.47.0/24,2077456,2635167,,0,0,
121.127.48.0/20,6252001,6252001,,0,0,
121.127.64.0/18,1835841,1835841,,0,0,
121.127.128.0/18,1835841,1835841,,0,0,
121.127.192.0/19,2077456,2077456,,0,0,
121.127.224.0/19,1819730,1819730,,0,0,
121.128.0.0/10,1835841,1835841,,0,0,
121.192.0.0/13,1814991,1814991,,0,0,
121.200.0.0/19,2077456,2077456,,0,0,
121.200.32.0/20,2077456,2077456,,0,0,
121.200.48.0/21,1269750,1269750,,0,0,
121.200.56.0/22,1269750,1269750,,0,0,
121.200.60.0/22,1210997,1210997,,0,0,
121.200.64.0/18,1835841,1835841,,0,0,
121.200.128.0/18,1861060,1861060,,0,0,
121.200.192.0/21,1814991,1814991,,0,0,
121.200.200.0/21,1861060,1861060,,0,0,
121.200.208.0/21,2077456,2077456,,0,0,
121.200.224.0/20,2077456,2077456,,0,0,
121.200.240.0/20,1880251,1880251,,0,0,
121.201.0.0/16,1814991,1814991,,0,0,
121.202.0.0/15,1819730,1819730,,0,0,
121.204.0.0/14,1814991,1814991,,0,0,
121.208.0.0/12,2077456,2077456,,0,0,
121.224.0.0/12,1814991,1814991,,0,0,
121.240.0.0/13,1269750,1269750,,0,0,
121.248.0.0/14,1814991,1814991,,0,0,
121.252.0.0/15,1835841,1835841,,0,0,
121.254.0.0/18,1835841,1835841,,0,0,
121.254.64.0/18,1668284,1668284,,0,0,
121.254.128.0/17,1835841,1835841,,0,0,
121.255.0.0/16,1814991,1814991,,0,0,
122.0.0.0/21,1605651,1605651,,0,0,
122.0.8.0/21,1835841,1835841,,0,0,
122.0.16.0/20,1733045,1733045,,0,0,
122.0.32.0/19,1835841,1835841,,0,0,
122.0.64.0/18,1814991,1814991,,0,0,
122.0.128.0/17,1814991,1814991,,0,0,
122.1.0.0/16,1861060,1861060,,0,0,
122.2.0.0/15,1694008,1694008,,0,0,
122.4.0.0/14,1814991,1814991,,0,0,
122.8.0.0/21,1814991,1814991,,0,0,
122.8.8.0/22,1814991,1814991,,0,0,
122.8.12.0/24,1814991,1814991,,0,0,
122.8.13.0/32,1814991,1814991,,0,0,
122.8.13.1/32,1819730,1814991,,0,0,
122.8.13.2/31,1819730,1814991,,0,0,
122.8.13.4/30,1819730,1814991,,0,0,
122.8.13.8/29,1819730,1814991,,0,0,
122.8.13.16/28,1819730,1814991,,0,0,
122.8.13.32/27,1819730,1814991,,0,0,
122.8.13.64/26,1819730,1814991,,0,0,
122.8.13.128/25,1819730,1814991,,0,0,
122.8.14.0/32,1814991,1814991,,0,0,
122.8.14.1/32,1819730,1814991,,0,0,
122.8.14.2/31,1819730,1814991,,0,0,
122.8.14.4/30,1819730,1814991,,0,0,
122.8.14.8/29,1819730,1814991,,0,0,
122.8.14.16/28,1819730,1814991,,0,0,
122.8.14.32/27,1819730,1814991,,0,0,
122.8.14.64/26,1819730,1814991,,0,0,
122.8.14.128/25,1819730,1814991,,0,0,
122.8.15.0/24,1819730,1814991,,0,0,
122.8.16.0/23,1814991,1814991,,0,0,
122.8.18.0/32,1819730,1814991,,0,0,
122.8.18.1/32,1814991,1814991,,0,0,
122.8.18.2/31,1814991,1814991,,0,0,
122.8.18.4/30,1814991,1814991,,0,0,
122.8.18.8/29,1814991,1814991,,0,0,
122.8.18.16/28,1814991,1814991,,0,0,
122.8.18.32/27,1814991,1814991,,0,0,
122.8.18.64/26,1814991,1814991,,0,0,
122.8.18.128/25,1814991,1814991,,0,0,
122.8.19.0/24,1819730,1814991,,0,0,
122.8.20.0/24,1819730,1814991,,0,0,
122.8.21.0/32,1819730,1814991,,0,0,
122.8.21.1/32,1814991,1814991,,0,0,
122.8.21.2/31,1814991,1814991,,0,0,
122.8.21.4/30,1814991,1814991,,0,0,
122.8.21.8/29,1814991,1814991,,0,0,
122.8.21.16/28,1814991,1814991,,0,0,
122.8.21.32/27,1814991,1814991,,0,0,
122.8.21.64/26,1814991,1814991,,0,0,
122.8.21.128/25,1814991,1814991,,0,0,
122.8.22.0/23,1814991,1814991,,0,0,
122.8.24.0/21,6252001,1814991,,0,0,
122.8.32.0/22,2077456,1814991,,0,0,
122.8.36.0/22,1814991,1814991,,0,0,
122.8.40.0/21,1814991,1814991,,0,0,
122.8.48.0/22,1814991,1814991,,0,0,
122.8.52.0/22,2921044,1814991,,0,0,
122.8.56.0/24,1814991,1814991,,0,0,
122.8.57.0/32,1819730,1814991,,0,0,
122.8.57.1/32,1814991,1814991,,0,0,
122.8.57.2/31,1814991,1814991,,0,0,
122.8.57.4/30,1814991,1814991,,0,0,
122.8.57.8/29,1814991,1814991,,0,0,
122.8.57.16/28,1814991,1814991,,0,0,
122.8.57.32/27,1814991,1814991,,0,0,
122.8.57.64/26,1814991,1814991,,0,0,
122.8.57.128/25,1814991,1814991,,0,0,
122.8.58.0/32,1819730,1814991,,0,0,
122.8.58.1/32,1814991,1814991,,0,0,
122.8.58.2/31,1814991,1814991,,0,0,
122.8.58.4/30,1814991,1814991,,0,0,
122.8.58.8/29,1814991,1814991,,0,0,
122.8.58.16/28,1814991,1814991,,0,0,
122.8.58.32/27,1814991,1814991,,0,0,
122.8.58.64/26,1814991,1814991,,0,0,
122.8.58.128/25,1814991,1814991,,0,0,
122.8.59.0/32,1819730,1814991,,0,0,
122.8.59.1/32,1814991,1814991,,0,0,
122.8.59.2/31,1814991,1814991,,0,0,
122.8.59.4/30,1814991,1814991,,0,0,
122.8.59.8/29,1814991,1814991,,0,0,
122.8.59.16/28,1814991,1814991,,0,0,
122.8.59.32/27,1814991,1814991,,0,0,
122.8.59.64/26,1814991,1814991,,0,0,
122.8.59.128/25,1814991,1814991,,0,0,
122.8.60.0/32,1819730,1814991,,0,0,
122.8.60.1/32,1814991,1814991,,0,0,
122.8.60.2/31,1814991,1814991,,0,0,
122.8.60.4/30,1814991,1814991,,0,0,
122.8.60.8/29,1814991,1814991,,0,0,
122.8.60.16/28,1814991,1814991,,0,0,
122.8.60.32/27,1814991,1814991,,0,0,
122.8.60.64/26,1814991,1814991,,0,0,
122.8.60.128/25,1814991,1814991,,0,0,
122.8.61.0/32,1819730,1814991,,0,0,
122.8.61.1/32,1814991,1814991,,0,0,
122.8.61.2/31,1814991,1814991,,0,0,
122.8.61.4/30,1814991,1814991,,0,0,
122.8.61.8/29,1814991,1814991,,0,0,
122.8.61.16/28,1814991,1814991,,0,0,
122.8.61.32/27,1814991,1814991,,0,0,
122.8.61.64/26,1814991,1814991,,0,0,
122.8.61.128/25,1814991,1814991,,0,0,
122.8.62.0/24,1814991,1814991,,0,0,
122.8.63.0/24,2921044,1814991,,0,0,
122.8.64.0/22,6252001,1814991,,0,0,
122.8.68.0/22,2921044,1814991,,0,0,
122.8.72.0/22,1814991,1814991,,0,0,
122.8.76.0/22,6252001,1814991,,0,0,
122.8.80.0/22,1819730,1814991,,0,0,
122.8.84.0/23,1814991,1814991,,0,0,
122.8.86.0/23,1819730,1814991,,0,0,
122.8.88.0/24,1819730,1814991,,0,0,
122.8.89.0/24,1814991,1814991,,0,0,
122.8.90.0/24,1814991,1814991,,0,0,
122.8.91.0/24,1819730,1814991,,0,0,
122.8.92.0/22,1814991,1814991,,0,0,
122.8.96.0/19,6252001,1814991,,0,0,
122.8.128.0/20,953987,1880251,,0,0,
122.8.144.0/20,1605651,1880251,,0,0,
122.8.160.0/20,2017370,1880251,,0,0,
122.8.176.0/20,3996063,1880251,,0,0,
122.8.192.0/18,1814991,1814991,,0,0,
122.9.0.0/17,1814991,1814991,,0,0,
122.9.128.0/18,1814991,1814991,,0,0,
122.9.192.0/19,1814991,1814991,,0,0,
122.9.224.0/21,1819730,1814991,,0,0,
122.9.232.0/22,1819730,1814991,,0,0,
122.9.236.0/22,1814991,1814991,,0,0,
122.9.240.0/20,1814991,1814991,,0,0,
122.10.0.0/18,1819730,1819730,,0,0,
122.10.64.0/20,1835841,1819730,,0,0,
122.10.80.0/20,1819730,1819730,,0,0,
122.10.96.0/19,1819730,1819730,,0,0,
122.10.128.0/22,1814991,1814991,,0,0,
122.10.132.0/23,1814991,1814991,,0,0,
122.10.134.0/23,1694008,1880251,,0,0,
122.10.136.0/23,1814991,1814991,,0,0,
122.10.138.0/23,1733045,1880251,,0,0,
122.10.140.0/22,1562822,1880251,,0,0,
122.10.144.0/23,1605651,1880251,,0,0,
122.10.146.0/23,1269750,1880251,,0,0,
122.10.148.0/24,1269750,1880251,,0,0,
122.10.149.0/24,1562822,1880251,,0,0,
122.10.150.0/23,1269750,1880251,,0,0,
122.10.152.0/21,1861060,1880251,,0,0,
122.10.160.0/24,1880251,1880251,,0,0,
122.10.161.0/28,1880251,1880251,,0,0,
122.10.161.16/29,1880251,1880251,,0,0,
122.10.161.24/32,1880251,1880251,,0,0,
122.10.161.25/32,1819730,1880251,,0,0,
122.10.161.26/31,1880251,1880251,,0,0,
122.10.161.28/30,1880251,1880251,,0,0,
122.10.161.32/27,1880251,1880251,,0,0,
122.10.161.64/26,1880251,1880251,,0,0,
122.10.161.128/25,1880251,1880251,,0,0,
122.10.162.0/23,1819730,1880251,,0,0,
122.10.164.0/22,1814991,1814991,,0,0,
122.10.168.0/21,1814991,1814991,,0,0,
122.10.176.0/20,1814991,1814991,,0,0,
122.10.192.0/22,1814991,1814991,,0,0,
122.10.196.0/22,1819730,1880251,,0,0,
122.10.200.0/21,1814991,1814991,,0,0,
122.10.208.0/21,1814991,1814991,,0,0,
122.10.216.0/22,1814991,1814991,,0,0,
122.10.220.0/23,1819730,1880251,,0,0,
122.10.222.0/23,1562822,1880251,,0,0,
122.10.224.0/24,1562822,1880251,,0,0,
122.10.225.0/24,1269750,1880251,,0,0,
122.10.226.0/24,1668284,1880251,,0,0,
122.10.227.0/24,1643084,1880251,,0,0,
122.10.228.0/22,1814991,1814991,,0,0,
122.10.232.0/21,1814991,1814991,,0,0,
122.10.240.0/22,1814991,1814991,,0,0,
122.10.244.0/24,1605651,1880251,,0,0,
122.10.245.0/24,1819730,1880251,,0,0,
122.10.246.0/24,1269750,1880251,,0,0,
122.10.247.0/24,1643084,1880251,,0,0,
122.10.248.0/23,1327865,1880251,,0,0,
122.10.250.0/24,1210997,1880251,,0,0,
122.10.251.0/24,1269750,1880251,,0,0,
122.10.252.0/24,1168579,1880251,,0,0,
122.10.253.0/24,1643084,1880251,,0,0,
122.10.254.0/24,1210997,1880251,,0,0,
122.10.255.0/24,1269750,1880251,,0,0,
122.11.0.0/17,1814991,1814991,,0,0,
122.11.128.0/17,1880251,1880251,,0,0,
122.12.0.0/15,1814991,1814991,,0,0,
122.14.0.0/16,1814991,1814991,,0,0,
122.15.0.0/16,1269750,1269750,,0,0,
122.16.0.0/12,1861060,1861060,,0,0,
122.32.0.0/12,1835841,1835841,,0,0,
122.48.0.0/16,1814991,1814991,,0,0,
122.49.0.0/18,1814991,1814991,,0,0,
122.49.64.0/18,1835841,1835841,,0,0,
122.49.128.0/18,2077456,2077456,,0,0,
122.49.192.0/21,1861060,1861060,,0,0,
122.49.200.0/21,2077456,2077456,,0,0,
122.49.208.0/20,1694008,1694008,,0,0,
122.49.224.0/21,1643084,1643084,,0,0,
122.49.232.0/21,1861060,1861060,,0,0,
122.49.240.0/20,1861060,1861060,,0,0,
122.50.0.0/22,1168579,1168579,,0,0,
122.50.4.0/22,1643084,1643084,,0,0,
122.50.16.0/20,1861060,1861060,,0,0,
122.50.32.0/19,1861060,1861060,,0,0,
122.50.64.0/18,1861060,1861060,,0,0,
122.50.128.0/17,1269750,1269750,,0,0,
122.51.0.0/16,1814991,1814991,,0,0,
122.52.0.0/14,1694008,1694008,,0,0,
122.56.0.0/13,2186224,2186224,,0,0,
122.64.0.0/11,1814991,1814991,,0,0,
122.96.0.0/15,1814991,1814991,,0,0,
122.98.0.0/17,1269750,1269750,,0,0,
122.98.128.0/21,1269750,1269750,,0,0,
122.98.136.0/24,2635167,1269750,,0,0,
122.98.137.0/24,1269750,1269750,,0,0,
122.98.138.0/23,1269750,1269750,,0,0,
122.98.140.0/24,2635167,1269750,,0,0,
122.98.141.0/24,1269750,1269750,,0,0,
122.98.142.0/23,1269750,1269750,,0,0,
122.98.144.0/20,1269750,1269750,,0,0,
122.98.160.0/19,1269750,1269750,,0,0,
122.98.192.0/20,1269750,1269750,,0,0,
122.98.208.0/23,1269750,1269750,,0,0,
122.98.210.0/24,1269750,1269750,,0,0,
122.98.211.0/24,2077456,1269750,,0,0,
122.98.212.0/22,1269750,1269750,,0,0,
122.98.216.0/21,1269750,1269750,,0,0,
122.98.224.0/19,1269750,1269750,,0,0,
122.99.0.0/18,1668284,1668284,,0,0,
122.99.64.0/19,2077456,2077456,,0,0,
122.99.96.0/21,1210997,1210997,,0,0,
122.99.104.0/21,1861060,1861060,,0,0,
122.99.112.0/21,2077456,2077456,,0,0,
122.99.120.0/22,2077456,2077456,,0,0,
122.99.124.0/22,1269750,1269750,,0,0,
122.99.128.0/17,1835841,1835841,,0,0,
122.100.0.0/20,2077456,2077456,,0,0,
122.100.16.0/20,1861060,1861060,,0,0,
122.100.32.0/19,1835841,1835841,,0,0,
122.100.64.0/18,1668284,1668284,,0,0,
122.100.128.0/17,1821275,1821275,,0,0,
122.101.0.0/16,1835841,1835841,,0,0,
122.102.0.0/20,1814991,1814991,,0,0,
122.102.16.0/21,2077456,2077456,,0,0,
122.102.24.0/21,1269750,1269750,,0,0,
122.102.32.0/21,1210997,1210997,,0,0,
122.102.40.0/23,1643084,1643084,,0,0,
122.102.42.0/24,1880251,1643084,,0,0,
122.102.43.0/24,1643084,1643084,,0,0,
122.102.44.0/22,1643084,1643084,,0,0,
122.102.48.0/21,1643084,1643084,,0,0,
122.102.56.0/21,1861060,1861060,,0,0,
122.102.64.0/19,1814991,1814991,,0,0,
122.102.96.0/21,2077456,2077456,,0,0,
122.102.104.0/22,2077456,2077456,,0,0,
122.102.108.0/23,2186224,2186224,,0,0,
122.102.110.0/23,2077456,2077456,,0,0,
122.102.112.0/22,1562822,1562822,,0,0,
122.102.116.0/24,99237,99237,,0,0,
122.102.117.0/25,99237,99237,,0,0,
122.102.117.128/26,99237,99237,,0,0,
122.102.117.192/27,1269750,99237,,0,0,
122.102.117.224/27,99237,99237,,0,0,
122.102.118.0/23,99237,99237,,0,0,
122.102.128.0/17,1861060,1861060,,0,0,
122.103.0.0/16,1861060,1861060,,0,0,
122.104.0.0/13,2077456,2077456,,0,0,
122.112.0.0/14,1814991,1814991,,0,0,
122.116.0.0/15,1668284,1668284,,0,0,
122.118.0.0/16,1668284,1668284,,0,0,
122.119.0.0/16,1814991,1814991,,0,0,
122.120.0.0/13,1668284,1668284,,0,0,
122.128.0.0/20,1861060,1861060,,0,0,
122.128.16.0/20,1643084,1643084,,0,0,
122.128.32.0/19,1835841,1835841,,0,0,
122.128.64.0/20,1835841,1835841,,0,0,
122.128.80.0/21,1668284,1668284,,0,0,
122.128.88.0/21,2077456,2077456,,0,0,
122.128.96.0/23,1861060,1819730,,0,0,
122.128.98.0/24,1861060,1819730,,0,0,
122.128.99.0/24,1819730,1819730,,0,0,
122.128.100.0/22,1814991,1814991,,0,0,
122.128.104.0/21,1819730,1819730,,0,0,
122.128.112.0/21,1861060,1861060,,0,0,
122.128.120.0/21,1814991,1814991,,0,0,
122.128.128.0/17,1835841,1835841,,0,0,
122.129.0.0/18,1562822,1562822,,0,0,
122.129.64.0/19,1168579,1168579,,0,0,
122.129.96.0/20,1643084,1643084,,0,0,
122.129.112.0/21,1643084,1643084,,0,0,
122.129.120.0/21,1733045,1733045,,0,0,
122.129.128.0/19,2077456,2077456,,0,0,
122.129.160.0/19,1861060,1861060,,0,0,
122.129.192.0/20,1643084,1643084,,0,0,
122.129.208.0/21,1835841,1835841,,0,0,
122.129.216.0/21,2077456,2077456,,0,0,
122.129.224.0/20,1861060,1861060,,0,0,
122.129.240.0/20,1835841,1835841,,0,0,
122.130.0.0/15,1861060,1861060,,0,0,
122.132.0.0/14,1861060,1861060,,0,0,
122.136.0.0/13,1814991,1814991,,0,0,
122.144.0.0/21,1643084,1643084,,0,0,
122.144.8.0/21,1210997,1210997,,0,0,
122.144.16.0/21,1269750,1269750,,0,0,
122.144.24.0/21,1605651,1605651,,0,0,
122.144.32.0/19,1668284,1668284,,0,0,
122.144.64.0/18,1694008,1694008,,0,0,
122.144.128.0/17,1814991,1814991,,0,0,
122.145.0.0/16,1861060,1861060,,0,0,
122.146.0.0/15,1668284,1668284,,0,0,
122.148.0.0/16,2077456,2077456,,0,0,
122.149.0.0/19,2077456,2635167,,0,0,
122.149.32.0/19,2635167,2635167,,0,0,
122.149.64.0/18,2635167,2635167,,0,0,
122.149.128.0/18,2635167,2635167,,0,0,
122.149.192.0/19,2635167,2635167,,0,0,
122.149.224.0/20,2635167,2635167,,0,0,
122.149.240.0/20,2077456,2635167,,0,0,
122.150.0.0/15,2077456,2077456,,0,0,
122.152.0.0/19,1861060,1861060,,0,0,
122.152.32.0/20,1861060,1861060,,0,0,
122.152.48.0/21,1210997,1210997,,0,0,
122.152.56.0/21,1861060,1861060,,0,0,
122.152.64.0/19,1861060,1861060,,0,0,
122.152.96.0/19,1835841,1835841,,0,0,
122.152.128.0/23,1861060,1861060,,0,0,
122.152.130.0/23,1819730,1861060,,0,0,
122.152.132.0/22,1861060,1861060,,0,0,
122.152.136.0/25,1861060,1861060,,0,0,
122.152.136.128/26,1861060,1861060,,0,0,
122.152.136.192/27,1861060,1861060,,0,0,
122.152.136.224/27,1733045,1861060,,0,0,
122.152.137.0/24,1861060,1861060,,0,0,
122.152.138.0/24,1861060,1861060,,0,0,
122.152.139.0/25,1861060,1861060,,0,0,
122.152.139.128/26,1861060,1861060,,0,0,
122.152.139.192/27,1861060,1861060,,0,0,
122.152.139.224/28,1819730,1861060,,0,0,
122.152.139.240/28,1861060,1861060,,0,0,
122.152.140.0/26,1861060,1861060,,0,0,
122.152.140.64/26,2077456,1861060,,0,0,
122.152.140.128/25,1861060,1861060,,0,0,
122.152.141.0/24,1861060,1861060,,0,0,
122.152.142.0/23,1861060,1861060,,0,0,
122.152.144.0/24,1861060,1861060,,0,0,
122.152.145.0/27,1861060,1861060,,0,0,
122.152.145.32/28,1861060,1861060,,0,0,
122.152.145.48/31,1861060,1861060,,0,0,
122.152.145.50/32,6255147,1861060,,0,0,
122.152.145.51/32,1861060,1861060,,0,0,
122.152.145.52/30,1861060,1861060,,0,0,
122.152.145.56/29,1861060,1861060,,0,0,
122.152.145.64/26,1861060,1861060,,0,0,
122.152.145.128/28,1861060,1861060,,0,0,
122.152.145.144/28,1880251,1861060,,0,0,
122.152.145.160/27,1861060,1861060,,0,0,
122.152.145.192/26,1861060,1861060,,0,0,
122.152.146.0/23,1861060,1861060,,0,0,
122.152.148.0/23,1861060,1861060,,0,0,
122.152.150.0/24,1861060,1861060,,0,0,
122.152.151.0/25,1861060,1861060,,0,0,
122.152.151.128/26,1861060,1861060,,0,0,
122.152.151.192/28,1819730,1861060,,0,0,
122.152.151.208/28,1861060,1861060,,0,0,
122.152.151.224/27,1861060,1861060,,0,0,
122.152.152.0/21,1861060,1861060,,0,0,
122.152.160.0/22,1861060,1861060,,0,0,
122.152.164.0/27,1861060,1861060,,0,0,
122.152.164.32/29,1861060,1861060,,0,0,
122.152.164.40/31,1861060,1861060,,0,0,
122.152.164.42/32,1880251,1861060,,0,0,
122.152.164.43/32,1861060,1861060,,0,0,
122.152.164.44/30,1861060,1861060,,0,0,
122.152.164.48/28,1861060,1861060,,0,0,
122.152.164.64/26,1861060,1861060,,0,0,
122.152.164.128/25,1861060,1861060,,0,0,
122.152.165.0/24,1861060,1861060,,0,0,
122.152.166.0/23,1861060,1861060,,0,0,
122.152.168.0/28,2077456,1861060,,0,0,
122.152.168.16/28,1861060,1861060,,0,0,
122.152.168.32/27,1861060,1861060,,0,0,
122.152.168.64/26,1861060,1861060,,0,0,
122.152.168.128/25,1861060,1861060,,0,0,
122.152.169.0/24,1861060,1861060,,0,0,
122.152.170.0/23,1861060,1861060,,0,0,
122.152.172.0/22,1861060,1861060,,0,0,
122.152.176.0/20,1861060,1861060,,0,0,
122.152.192.0/18,1814991,1814991,,0,0,
122.153.0.0/16,1835841,1835841,,0,0,
122.154.0.0/15,1605651,1605651,,0,0,
122.156.0.0/14,1814991,1814991,,0,0,
122.160.0.0/15,1269750,1269750,,0,0,
122.162.0.0/16,1269750,1269750,,0,0,
122.163.0.0/17,1269750,1269750,,0,0,
122.163.128.0/18,1269750,1269750,,0,0,
122.163.192.0/21,1269750,1269750,,0,0,
